#doc=music_now.2.txt;;lemma;gramm;;;;;;;;;;;
5;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
6;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
7;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
8;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
9;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
10;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
11;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;Oxxxymiron;OXXXYMIRON;NONLEX;;;;;;;;;NONLEX;OXXXYMIRON;NONLEX
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;ќксимирон;ќ —»ћ»–ќЌ;S m persn nom sg;;;н;о;р;и;м;и;S;ќ —»ћ»–ќЌ;S m inan nom sg
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;уже;”∆≈;ADV -;;;е;ж;у;;;;ADV;”∆≈;ADV -
2;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
3;в;¬;PR;;;в;;;;;;PR;¬;PR
4;принципе;ѕ–»Ќ÷»ѕ;S m inan loc sg;;;е;п;и;ц;н;и;S;ѕ–»Ќ÷»ѕ;S m inan loc sg
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
8;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
9;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
10;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
13;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
14;себ€;—≈Ѕя;SPRO - - - acc;;;€;б;е;с;;;SPRO;—≈Ѕя;SPRO - - - acc
15;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
16;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
17;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;с€;—я;NONLEX;distort;;€;с;;;;;NONLEX;—я;NONLEX
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;сделал;—ƒ≈Ћј“№;V pf praet sg indic m -;;;л;а;л;е;д;с;V;—ƒ≈Ћј“№;V pf praet sg indic m -
2;уже;”∆≈;ADV -;;;е;ж;у;;;;ADV;”∆≈;ADV -
3;несколько;Ќ≈— ќЋ№ ќ;NUM - - -;;;о;к;ь;л;о;к;NUM;Ќ≈— ќЋ№ ќ;NUM - - -
4;лет;√ќƒ;S m inan gen pl;;;т;е;л;;;;S;√ќƒ;S m inan gen pl
5;назад;Ќј«јƒ;ADV -;;;д;а;з;а;н;;ADV;Ќј«јƒ;ADV -
6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
7;ещЄ;≈ў≈;ADV -;;;Є;щ;е;;;;ADV;≈ў≈;ADV -
8;когда; ќ√ƒј;CONJ;;;а;д;г;о;к;;CONJ; ќ√ƒј;CONJ
9;хип-хоп;’»ѕ-’ќѕ;S m inan nom sg;;;п;о;х;;п;и;S;’»ѕ-’ќѕ;S m inan nom sg
10;даже;ƒј∆≈;PART;;;е;ж;а;д;;;PART;ƒј∆≈;PART
11;не;Ќ≈;PART;;;е;н;;;;;PART;Ќ≈;PART
12;был;Ѕџ“№;V ipf praet sg indic m -;;;л;ы;б;;;;V;Ѕџ“№;V ipf praet sg indic m -
13;попул€рен;ѕќѕ”Ћя–Ќџ…;A - - sg brev m -;;;н;е;р;€;л;у;A;ѕќѕ”Ћя–Ќџ…;A - - sg brev m -
14;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
15;у;”;PR;;;у;;;;;;PR;”;PR
16;него;ќЌ;SPRO sg 3p m acc;;;о;г;е;н;;;SPRO;ќЌ;SPRO sg 3p m acc
17;им€;»ћя;S n inan nom sg;;;€;м;и;;;;S;»ћя;S n inan acc sg
18;уже;”∆≈;ADV -;;;е;ж;у;;;;ADV;”∆≈;ADV -
19;известно;»«¬≈—“Ќџ…;A - - sg brev n -;;;о;н;т;с;е;в;A;»«¬≈—“Ќџ…;A - - sg brev n -
20;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
21;поэтому;ѕќЁ“ќћ”;ADV -;;;у;м;о;т;э;о;ADV;ѕќЁ“ќћ”;ADV -
22;про;ѕ–ќ;PR;;;о;р;п;;;;PR;ѕ–ќ;PR
23;него;ќЌ;SPRO sg 3p m acc;;;о;г;е;н;;;SPRO;ќЌ;SPRO sg 3p m acc
24;даже...;ƒј∆≈...;PART;;;;;;е;ж;а;PART;ƒј∆≈...;PART
25;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR
26;нЄм;ќЌ;SPRO sg 3p m loc;;;м;Є;н;;;;SPRO;ќЌ;SPRO sg 3p m loc
27;останавливатьс€;ќ—“јЌј¬Ћ»¬ј“№—я;V ipf - - inf - -;;;€;с;ь;т;а;в;V;ќ—“јЌј¬Ћ»¬ј“№—я;V ipf - - inf - -
28;не;Ќ≈;PART;;;е;н;;;;;PART;Ќ≈;PART
29;будем;Ѕџ“№;V ipf - pl imper - 1p;;;м;е;д;у;б;;V;Ѕџ“№;V ipf - pl imper - 1p
30;.;.;SENT;;;;;;;;;SENT;.;SENT
;;;;;;;;;;;;;;
1;ћыслитель;ћџ—Ћ»“≈Ћ№;S m anim nom sg;;;ь;л;е;т;и;л;S;ћџ—Ћ»“≈Ћ№;S m anim nom sg
2;@;@;PUNC;;;;;;;;;PUNC;@;PUNC
3;»;»;S - - nonflex nonflex;;;и;;;;;;S;»;S - - nonflex nonflex
4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
8;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
9;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
10;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
11;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
12;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
13;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
14;собственно;—ќЅ—“¬≈ЌЌќ;ADV -;;;о;н;н;е;в;т;ADV;—ќЅ—“¬≈ЌЌќ;ADV -
15;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
16;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
17;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;собсно;—ќЅ—Ќќ;S n inan nonflex nonflex;distort;;о;н;с;б;о;с;S;—ќЅ—Ќќ;S n inan nonflex nonflex
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
2;третий;“–≈“»…;A - nom sg plen m -;;;й;и;т;е;р;т;A;“–≈“»…;A - nom sg plen m -
3;персонаж;ѕ≈–—ќЌј∆;S m anim nom sg;;;ж;а;н;о;с;р;S;ѕ≈–—ќЌј∆;S m anim nom sg
4;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
5;мм;ћћ;NONLEX;;;м;м;;;;;S;ћћ;S m inan nonflex nonflex
6;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
7;точно;“ќ„Ќќ;CONJ;;;о;н;ч;о;т;;CONJ;“ќ„Ќќ;CONJ
8;так же;так же;-;;;е;ж; ;к;а;т;-;так же;-
9;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
10;как; ј ;ADV -;;;к;а;к;;;;ADV; ј ;ADV -
11;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
12;первый;ѕ≈–¬џ…;A - nom sg plen m -;;;й;ы;в;р;е;п;A;ѕ≈–¬џ…;A - nom sg plen m -
13;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
14;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
15;—лава;—Ћј¬ј;S f inan nom sg;;;а;в;а;л;с;;S;—Ћј¬ј;S f inan nom sg
16;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
17;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
18;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
19;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
20;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
21;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
22;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
23;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
24;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1; ѕ——; ѕ——;S f inan dat sg;;;с;с;п;к;;;S; ѕ——;S f inan nonflex nonflex
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1; эпээсэс; ЁѕЁЁ—Ё—;S f inan dat sg;;;с;э;с;э;э;п;S; ЁѕЁЁ—Ё—;S m inan acc sg
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
2;он;ќЌ;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom
3;же;∆≈;PART;;;е;ж;;;;;PART;∆≈;PART
4;√нойный;√Ќќ…Ќџ…;S m sg nom persn;;;й;ы;н;й;о;н;A;√Ќќ…Ќџ…;A - acc sg plen m inan
5;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
6;аа;јј;NONLEX;;;а;а;;;;;NONLEX;јј;NONLEX
7;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
8;этот;Ё“ќ“;A - nom sg plen m -;;;т;о;т;э;;;A;Ё“ќ“;A - nom sg plen m -
9;человек;„≈Ћќ¬≈ ;S m anim nom sg;;;к;е;в;о;л;е;S;„≈Ћќ¬≈ ;S m anim nom sg
10;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
11;он;ќЌ;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom
12;стал;—“ј“№;V pf praet sg indic m -;;;л;а;т;с;;;V;—“ј“№;V pf praet sg indic m -
13;попул€рным;ѕќѕ”Ћя–Ќџ…;A - ins sg plen m -;;;м;ы;н;р;€;л;A;ѕќѕ”Ћя–Ќџ…;A - ins sg plen m -
14;практически;ѕ–ј “»„≈— »;ADV -;;;и;к;с;е;ч;и;ADV;ѕ–ј “»„≈— »;ADV -
15;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
16;эээ;ЁЁЁ;NONLEX;;;э;э;э;;;;NONLEX;ЁЁЁ;NONLEX
17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
18;ну;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART
19;таким;“ј ќ…;A - ins sg plen m -;;;м;и;к;а;т;;A;“ј ќ…;A - ins sg plen m -
20;же;∆≈;PART;;;е;ж;;;;;PART;∆≈;PART
21;способом;—ѕќ—ќЅ;S m inan ins sg;;;м;о;б;о;с;о;S;—ќ—ќЅ;S m inan ins sg
22;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
23;как; ј ;CONJ;;;к;а;к;;;;CONJ; ј ;CONJ
24;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
25;небезысвестный;Ќ≈Ѕ≈«џ—¬≈—“Ќџ…;A - nom sg plen m -;;;й;ы;н;т;с;е;A;Ќ≈Ѕ≈«џ—¬≈—“Ќџ…;A - nom sg plen m -
26;—ергей;—≈–√≈…;S m anim persn nom sg;;;й;е;г;р;е;с;S;—≈–√≈…;S m anim nom sg
27;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
28;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
29;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;ѕаук;ѕј” ;S m anim nom sg;;;к;у;а;п;;;S;ѕј” ;S m anim nom sg
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;“роицкий;“–ќ»÷ »…;S m anim famn nom sg;;;й;и;к;ц;и;о;S;“–ќ»÷ »…;S m anim nom sg
2;из;»«;PR;;;з;и;;;;;PR;»«;PR
3;группы;√–”ѕѕј;S f inan gen sg;;;ы;п;п;у;р;г;S;√–”ѕѕј;S f inan gen sg
4;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
5;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
6;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1; оррози€; ќ––ќ«»я;S f inan nom sg;;;€;и;з;о;р;р;S; ќ––ќ«»я;S f inan nom sg
2;ћеталла;ћ≈“јЋЋ;S f inan gen sg;;;а;л;л;а;т;е;S;ћ≈“јЋЋ;S f inan nom sg
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
5;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
2;то есть;то есть;-;;;ь;т;с;е; ;о;-;то есть;-
3;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
4;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg
5;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
6;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
7;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
8;-;-;PUNC;;;;;;;;;PUNC;-;PUNC
9;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -
10;толстый;“ќЋ—“џ…;A - acc sg plen m -;;;й;ы;т;с;л;о;A;“ќЋ—“џ…;A - nom sg plen m -
11;тролль;“–ќЋЋ№;S m anim acc sg;;;ь;л;л;о;р;т;S;“–ќЋЋ№;S m anim nom sg
12;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
13;причЄм;ѕ–»„≈ћ;CONJ;;;м;Є;ч;и;р;п;CONJ;ѕ–»„≈ћ;CONJ
14;троллит;“–ќЋЋ»“№;V 3p intr praet sg;;;т;и;л;л;о;р;S;“–ќЋЋ»“;S m inan acc sg
15;он;ќЌ;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom
16;везде;¬≈«ƒ≈;ADV -;;;е;д;з;е;в;;ADV;¬≈«ƒ≈;ADV -
17;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
18;начина€;Ќј„»Ќј“№;V ipf praes - ger - -;;;€;а;н;и;ч;а;V;Ќј„»Ќј“№;V ipf praes - ger - -
19;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
20;то есть;то есть;-;;;ь;т;с;е; ;о;-;то есть;-
21;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
22;от;ќ“;PR;;;т;о;;;;;PR;ќ“;PR
23;своего;—¬ќ…;A - gen sg plen m -;;;о;г;е;о;в;с;A;—¬ќ…;A - gen sg plen m -
24;творчества;“¬ќ–„≈—“¬ќ;S n inan gen sg;;;а;в;т;с;е;ч;S;“¬ќ–„≈—“¬ќ;S n inan gen sg
25;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ
26;заканчива€;«ј јЌ„»¬ј“№;V ipf praes - ger - -;;;€;а;в;и;ч;н;V;«ј јЌ„»¬ј“№;V ipf praes - ger - -
27;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
28;эа;Ёј;NONLEX;;;а;э;;;;;NONLEX;Ёј;NONLEX
29;,;,;PUNC;;;;;;;;;PUNC;,;PUNC
30;ответами;ќ“¬≈“;S m inan ins pl;;;и;м;а;т;е;в;S;ќ“¬≈“;S m inan ins pl
31;в;¬;S - - nonflex nonflex;;;в;;;;;;S;¬;S - - nonflex nonflex
32;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
33;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
34;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
35;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
36;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX
37;=;=;PUNC;;;;;;;;;PUNC;=;PUNC
38;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
39;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
40;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;—ћ»;—ћ»;S - inan loc pl;;;и;м;с;;;;S;—ћ»;S - inan nom pl
2;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
3;quot;QUOT;NONLEX;;;;;;;;;NONLEX;QUOT;NONLEX
4;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
3;";";";";PUNC;;;;;;;;;PUNC;";";PUNC
4;сми;—ћ»;S - inan loc pl;distort;;и;м;с;;;;S;—ћ»;S - inan loc pl
5;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
6;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX
7;";";";";SENT;;;;;;;;;SENT;";";SENT
;;;;;;;;;;;;;;
1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC
2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX
3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC
4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX
